molecule_id,molecular_weight,logP,num_hydrogen_bond_donors,num_hydrogen_bond_acceptors,topological_polar_surface_area,rotatable_bonds,aromatic_rings,bioactivity_score,toxicity_risk_level,drug_likeness,binding_affinity_kcal_mol,clinical_trial_phase_prediction
2226,449.1,1.02,4,8,81.43,6,1,0.988,Medium,No,-8.53,Phase II
2227,456.47,1.26,2,10,138.76,10,1,0.424,Low,No,-7.2,Preclinical
2228,304.97,1.97,4,2,49.15,7,0,0.029,Low,No,-9.06,Phase II
2229,210.01,4.05,2,9,140.77,9,5,1.095,Medium,Yes,-7.17,Phase III
2230,425.56,2.52,2,1,82.21,2,1,0.557,Low,No,-10.15,Phase II
2231,298.65,1.02,4,2,91.06,0,2,0.664,Low,Yes,-5.91,Preclinical
2232,409.3,4.01,0,2,57.4,6,1,0.098,Low,No,-8.47,Phase I
2233,202.24,3.38,0,11,66.86,7,0,0.564,Medium,No,-7.05,Preclinical
2234,416.94,3.15,0,6,74.91,1,4,0.505,Low,Yes,-6.77,Preclinical
2235,259.16,3.36,5,7,58.63,14,5,0.258,Medium,Yes,-8.33,Preclinical
2236,404.81,5.37,0,3,83.73,8,4,0.667,Low,Yes,-8.7,Phase III
2237,351.07,5.12,2,11,77.79,3,4,0.073,Low,Yes,-7.68,Phase II
2238,278.45,1.68,1,9,145.52,9,5,0.257,Medium,No,-6.3,Preclinical
2239,319.47,4.45,4,5,55.02,10,3,0.803,Medium,Yes,-7.72,Phase I
2240,401.47,2.96,1,5,93.08,8,2,0.319,Low,No,-6.6,Preclinical
2241,357.94,3.1,5,11,97.44,12,0,0.377,Low,Yes,-6.31,Phase III
2242,393.83,0.47,1,4,57.89,2,5,0.523,Low,No,-7.79,Phase III
2243,498.23,2.3,3,9,110.6,7,4,0.407,Medium,No,-7.67,Preclinical
2244,232.68,1.52,0,8,78.05,10,0,0.673,Low,No,-7.29,Preclinical
2245,471.29,3.49,5,4,15.23,1,0,0.544,Medium,Yes,-5.79,Phase I
2246,357.83,3.79,2,4,109.8,14,3,0.123,Medium,Yes,-8.01,Phase I
2247,282.59,0.01,0,2,56.49,13,4,0.316,Low,Yes,-5.79,Preclinical
2248,250.23,2.47,0,9,58.57,2,1,0.289,Low,Yes,-7.12,Phase II
2249,335.82,3.85,1,3,110.64,0,0,0.384,Low,Yes,-8.6,Preclinical
2250,419.12,2.28,3,4,79.59,4,4,0.528,Low,No,-7.56,Phase II
2251,340.43,3.37,0,7,117.53,3,0,0.577,Medium,Yes,-9.18,Preclinical
2252,463.34,2.92,4,10,126.3,12,3,-0.092,Medium,Yes,-9.52,Phase II
2253,241.16,2.91,4,8,70.65,0,3,0.756,Medium,Yes,-6.59,Phase II
2254,349.09,2.17,0,8,113.8,9,1,0.477,Low,Yes,-6.3,Phase I
2255,256.07,1.04,1,4,67.34,8,3,0.22,High,Yes,-7.55,Phase II
2256,377.27,1.15,1,7,156.99,5,4,0.738,Low,No,-7.43,Phase I
2257,416.52,3.35,2,10,69.21,5,5,-0.026,Low,Yes,-8.37,Preclinical
2258,318.44,2.52,5,1,120.78,13,3,0.106,Medium,No,-7.25,Preclinical
2259,154.68,2.33,5,6,115.31,10,5,1.032,Medium,Yes,-4.53,Preclinical
2260,364.92,1.99,5,6,99.48,1,1,0.537,Low,No,-5.99,Preclinical
2261,382.76,2.13,3,6,69.88,14,2,0.316,Medium,Yes,-7.61,Phase II
2262,380.32,3.76,1,2,85.46,13,0,0.527,High,No,-7.74,Preclinical
2263,442.68,2.1,2,8,25.39,6,0,0.455,Medium,Yes,-8.06,Preclinical
2264,269.67,0.89,4,5,96.73,11,4,0.509,Low,Yes,-9.62,Phase II
2265,401.02,3.39,5,5,100.49,11,1,0.622,Medium,Yes,-8.22,Phase II
2266,439.44,2.25,4,2,94.0,14,1,0.45,Medium,No,-6.49,Phase I
2267,216.61,2.54,4,4,0.8,8,1,0.589,Medium,No,-8.9,Preclinical
2268,373.97,4.43,0,9,52.03,5,0,0.46,Medium,Yes,-7.92,Preclinical
2269,312.19,2.48,3,9,67.56,10,3,0.295,High,Yes,-9.18,Phase I
2270,343.89,2.85,2,6,98.75,7,0,0.223,Low,Yes,-6.32,Phase III
2271,376.08,1.09,3,11,98.68,11,0,0.83,Low,Yes,-9.41,Preclinical
2272,313.46,2.24,0,9,84.89,4,0,0.662,Low,Yes,-6.61,Phase I
2273,299.32,3.23,2,4,109.06,1,3,0.759,Low,No,-5.96,Phase III
2274,352.56,0.63,2,11,59.21,12,2,0.501,Low,No,-7.99,Phase I
2275,268.46,2.74,1,1,108.31,14,4,0.556,Medium,No,-8.53,Phase I
2276,268.56,2.62,3,2,104.24,3,2,0.455,Low,No,-6.79,Phase II
2277,400.95,2.55,3,1,101.33,11,2,0.789,Medium,Yes,-5.1,Phase II
2278,263.84,3.74,1,8,84.54,0,0,0.414,Medium,Yes,-5.49,Phase I
2279,399.97,2.9,4,9,144.92,0,2,0.254,Low,Yes,-7.61,Phase III
2280,384.69,4.27,0,10,104.8,5,0,0.63,High,Yes,-8.82,Phase I
2281,220.56,1.31,3,6,60.95,14,0,0.462,Low,Yes,-7.85,Phase II
2282,299.18,2.66,1,2,97.45,1,4,0.562,Medium,No,-10.03,Phase III
2283,439.56,2.6,2,6,112.57,5,1,0.678,Medium,No,-8.33,Phase I
2284,276.41,1.22,5,9,72.36,0,0,0.355,Low,Yes,-6.82,Phase I
2285,315.17,3.65,1,3,122.68,10,2,0.445,Low,Yes,-8.05,Phase I
2286,384.65,5.29,5,9,101.46,9,4,0.422,Low,No,-8.4,Phase II
2287,408.75,2.48,4,2,19.73,2,5,0.822,Medium,No,-7.58,Phase II
2288,331.13,3.11,0,11,98.99,13,5,0.504,Medium,Yes,-7.9,Preclinical
2289,305.19,2.6,5,5,77.82,8,5,0.539,Low,No,-6.37,Phase II
2290,456.68,1.64,4,11,106.12,1,2,0.211,Medium,No,-9.49,Phase II
2291,480.42,0.32,5,2,118.33,7,1,0.683,Low,Yes,-6.71,Phase II
2292,423.41,1.65,2,7,95.85,5,3,0.607,Low,Yes,-7.57,Phase II
2293,356.4,0.83,2,11,139.96,11,1,0.291,High,No,-6.85,Preclinical
2294,289.38,4.54,2,10,84.64,5,4,0.981,Low,No,-9.58,Phase I
2295,287.72,2.36,2,9,108.74,6,1,0.584,High,Yes,-6.18,Phase II
2296,389.19,2.08,1,7,114.15,4,5,0.344,Medium,No,-6.69,Phase III
2297,381.38,3.57,2,5,87.08,11,1,0.499,High,No,-4.99,Preclinical
2298,455.12,1.15,2,4,113.36,10,4,0.408,Low,No,-8.75,Phase I
2299,398.78,1.58,1,4,72.16,3,4,0.886,Low,Yes,-8.38,Phase II
2300,237.27,2.58,2,10,77.32,5,5,0.733,Low,No,-10.18,Phase II
2301,428.9,3.73,4,8,50.63,7,2,0.614,Medium,Yes,-8.74,Phase I
2302,275.15,3.1,4,10,97.24,3,0,0.929,Medium,Yes,-5.35,Preclinical
2303,321.2,2.8,3,10,99.76,4,3,0.24,Low,No,-7.06,Phase II
2304,368.77,2.59,4,10,125.38,6,3,0.694,Medium,Yes,-8.59,Phase II
2305,499.68,2.98,0,10,113.73,5,5,0.637,Low,Yes,-7.3,Phase II
2306,583.24,2.74,0,10,81.46,12,3,0.442,Low,No,-7.59,Phase II
2307,395.5,1.26,0,1,54.65,3,1,0.444,Low,Yes,-10.36,Phase I
2308,336.26,2.56,1,5,102.99,12,4,0.731,Low,Yes,-10.09,Phase III
2309,390.09,1.21,4,2,123.32,3,4,0.712,Low,Yes,-5.84,Phase II
2310,416.57,2.6,0,11,112.66,9,5,0.144,Low,Yes,-6.4,Phase I
2311,325.95,1.92,3,9,122.53,3,4,0.954,High,Yes,-9.73,Phase III
2312,484.64,5.55,1,7,83.64,0,0,0.786,Medium,No,-7.69,Phase III
2313,367.26,2.45,3,10,76.0,4,4,0.43,Low,No,-8.57,Phase II
2314,387.33,0.81,4,8,67.89,7,4,0.302,Medium,No,-5.87,Phase I
2315,399.94,2.34,2,6,88.32,6,1,0.778,Medium,Yes,-6.83,Phase I
2316,381.62,3.12,3,9,87.64,4,2,0.624,Low,No,-9.16,Preclinical
2317,412.92,4.51,2,6,96.2,2,3,0.679,Medium,Yes,-7.32,Preclinical
2318,303.71,1.79,1,7,86.12,14,1,0.643,Medium,No,-7.56,Phase I
2319,308.13,0.6,3,7,85.99,14,1,0.804,Medium,Yes,-7.56,Phase I
2320,267.49,3.48,3,9,66.7,10,1,0.714,Medium,Yes,-8.27,Preclinical
2321,382.96,0.84,5,11,118.25,0,3,0.367,Medium,Yes,-7.46,Phase III
2322,408.42,1.98,1,8,92.3,12,5,0.352,Low,Yes,-8.78,Phase I
2323,384.33,2.19,1,1,84.77,6,1,0.589,High,No,-9.28,Phase I
2324,475.59,2.42,0,4,67.58,12,2,1.072,Low,No,-9.37,Phase I
2325,349.58,3.33,4,7,50.04,14,5,0.463,High,No,-9.07,Preclinical
2326,400.16,1.68,3,11,129.24,10,4,0.591,Low,No,-6.87,Phase III
2327,268.12,2.17,3,8,106.64,2,2,0.724,Low,Yes,-6.83,Preclinical
2328,320.97,2.48,1,7,41.28,3,5,0.395,Medium,Yes,-5.31,Phase I
2329,402.17,2.68,1,3,112.89,13,4,0.699,Low,No,-7.84,Phase I
2330,413.68,2.62,4,4,117.67,4,4,0.503,Medium,Yes,-6.45,Phase I
2331,327.95,3.02,1,7,93.73,12,1,0.812,Low,Yes,-7.43,Phase I
2332,344.63,3.51,2,8,137.94,14,1,0.264,Medium,No,-7.05,Preclinical
2333,236.16,2.97,2,7,96.5,11,3,1.078,Low,Yes,-6.29,Preclinical
2334,323.22,3.04,5,6,47.5,7,0,0.422,Low,Yes,-6.63,Phase I
2335,416.78,0.6,2,9,100.96,12,2,0.63,Low,Yes,-7.34,Phase II
2336,393.14,2.56,2,9,97.35,6,3,0.501,Medium,Yes,-8.42,Phase I
2337,387.55,3.08,4,11,71.9,8,3,0.23,Medium,Yes,-7.09,Preclinical
2338,353.73,3.37,3,7,107.21,10,2,0.708,Medium,Yes,-5.45,Preclinical
2339,350.53,1.67,2,8,39.97,2,5,0.434,High,Yes,-7.24,Phase II
2340,300.48,1.71,5,6,119.72,13,2,0.631,Medium,Yes,-8.09,Phase I
2341,402.41,1.81,1,1,63.66,10,4,0.299,High,Yes,-6.27,Preclinical
2342,381.57,3.14,2,1,60.45,9,0,0.435,Low,No,-9.58,Phase II
2343,386.9,3.74,5,6,86.59,0,5,0.426,Low,Yes,-8.04,Preclinical
2344,310.55,2.01,4,2,102.99,0,1,0.638,Low,Yes,-8.97,Phase I
2345,188.5,3.59,1,8,94.92,11,0,0.577,Low,Yes,-7.68,Preclinical
2346,432.29,2.65,5,1,67.72,9,0,0.456,Medium,Yes,-5.63,Phase III
2347,314.09,2.35,2,2,74.82,12,1,0.408,Medium,Yes,-6.54,Preclinical
2348,285.29,2.25,3,8,56.01,13,0,0.579,Medium,Yes,-10.3,Phase I
2349,402.01,3.4,1,6,83.26,0,5,0.549,Medium,No,-8.43,Phase III
2350,320.6,2.89,1,10,122.25,1,5,0.532,High,Yes,-9.75,Preclinical
2351,429.5,5.23,3,2,89.87,1,5,0.992,High,No,-5.91,Phase I
2352,396.28,1.48,1,2,115.78,6,3,0.638,Low,Yes,-8.37,Preclinical
2353,401.27,3.12,2,11,133.66,8,3,0.981,Low,Yes,-7.39,Preclinical
2354,247.55,1.86,1,7,72.36,7,5,0.483,Low,Yes,-7.31,Phase I
2355,440.9,1.46,2,5,84.4,14,1,0.488,Low,No,-7.19,Phase III
2356,369.59,2.49,3,5,155.14,3,1,0.374,Medium,Yes,-11.84,Phase I
2357,322.3,2.66,0,8,133.33,1,2,0.575,Medium,Yes,-6.96,Phase I
2358,360.75,6.0,3,7,39.83,2,2,0.419,Low,Yes,-8.32,Phase I
2359,216.78,2.28,2,9,101.61,9,5,0.383,Medium,No,-6.23,Phase I
2360,380.65,1.14,4,4,90.02,4,0,0.025,Medium,No,-7.2,Phase I
2361,272.8,2.83,3,10,114.79,8,0,0.866,Low,No,-6.55,Preclinical
2362,248.55,0.01,4,4,67.65,7,1,0.404,Low,Yes,-8.59,Preclinical
2363,235.82,2.39,4,2,64.81,12,0,0.869,High,Yes,-9.19,Phase I
2364,433.45,2.52,2,3,69.72,11,4,0.476,Medium,No,-6.16,Phase III
2365,302.81,3.45,2,1,72.84,13,3,0.661,Low,Yes,-6.65,Preclinical
2366,465.03,3.67,0,1,114.46,2,0,0.519,Low,Yes,-7.17,Phase I
2367,309.81,1.9,5,7,54.56,8,0,0.604,Low,No,-7.17,Preclinical
2368,221.95,2.32,1,5,71.32,9,2,0.248,Low,Yes,-6.87,Preclinical
2369,266.26,1.58,3,3,36.33,2,4,0.796,Medium,No,-9.44,Phase I
2370,442.69,1.15,2,7,120.21,9,0,0.408,Low,Yes,-5.89,Phase II
2371,338.31,2.87,3,2,128.13,11,3,0.731,Low,Yes,-7.73,Phase I
2372,308.88,0.97,5,3,80.19,13,0,0.135,Low,Yes,-7.69,Preclinical
2373,362.0,2.0,5,1,81.06,7,1,0.311,Medium,No,-8.13,Phase III
2374,387.63,1.31,4,8,103.6,0,4,0.593,Low,Yes,-11.2,Preclinical
2375,433.8,3.16,1,2,134.23,3,0,0.459,Low,Yes,-6.64,Phase II
2376,458.64,4.66,0,7,102.26,3,4,0.614,Medium,No,-9.0,Phase II
2377,323.02,0.94,3,11,69.07,5,0,0.552,Low,Yes,-7.34,Phase II
2378,250.55,0.28,1,9,41.44,11,3,0.957,Low,Yes,-8.73,Phase III
2379,318.99,2.35,0,6,56.55,11,3,0.635,Low,No,-8.02,Phase II
2380,369.52,2.52,3,2,92.2,1,4,0.392,Medium,No,-8.1,Preclinical
2381,277.72,2.76,1,2,70.34,6,5,0.402,High,Yes,-8.77,Preclinical
2382,278.21,1.96,2,9,95.85,4,2,0.801,Low,Yes,-7.84,Preclinical
2383,375.78,2.26,3,10,73.41,9,2,0.118,Low,No,-8.22,Preclinical
2384,346.35,2.94,1,8,58.26,5,1,0.64,Low,Yes,-9.06,Phase III
2385,352.46,3.75,5,9,54.69,10,5,0.221,Medium,No,-5.74,Preclinical
2386,293.11,0.15,0,4,136.87,13,2,0.777,Medium,Yes,-8.7,Phase II
2387,332.72,2.06,1,4,116.67,5,4,0.392,Medium,No,-6.66,Phase II
2388,280.68,2.76,2,2,141.92,13,2,0.632,Medium,Yes,-6.5,Phase II
2389,416.76,1.4,3,10,106.2,13,1,0.509,High,Yes,-6.11,Phase I
2390,427.64,4.58,3,1,77.1,11,0,0.153,High,Yes,-8.32,Phase II
2391,211.54,1.74,3,10,129.7,13,2,0.66,Medium,Yes,-7.8,Preclinical
2392,280.29,2.45,2,4,89.01,10,4,0.32,Low,Yes,-7.75,Phase II
2393,237.76,3.17,0,10,96.63,5,4,0.7,Low,Yes,-6.71,Preclinical
2394,301.25,1.79,3,10,88.72,9,1,0.25,Medium,No,-7.86,Phase III
2395,343.74,0.28,0,11,1.59,11,1,0.561,Medium,Yes,-6.81,Preclinical
2396,241.28,1.99,1,8,138.14,7,3,0.51,Medium,Yes,-7.88,Preclinical
2397,280.86,3.74,5,2,104.73,9,3,0.349,Low,No,-5.82,Phase I
2398,274.7,2.1,5,11,99.89,3,3,0.845,Medium,No,-7.52,Phase II
2399,365.55,1.48,0,8,88.15,9,0,0.508,Low,Yes,-7.7,Phase II
2400,355.2,3.61,0,1,94.9,7,4,0.395,Medium,Yes,-6.99,Preclinical
2401,295.87,2.1,5,1,72.08,8,3,0.575,Low,Yes,-5.05,Preclinical
2402,363.26,1.89,3,4,108.5,12,4,0.136,Low,No,-8.41,Preclinical
2403,309.0,2.68,4,7,50.79,12,1,1.113,Low,No,-5.94,Phase I
2404,329.63,3.42,4,9,95.58,3,0,0.229,High,Yes,-8.73,Phase I
2405,475.51,5.36,2,5,106.85,0,1,0.638,Low,Yes,-7.43,Phase I
2406,450.53,3.49,5,2,84.04,2,4,0.515,Low,Yes,-8.69,Phase II
2407,252.53,3.89,5,7,101.13,0,5,0.795,Low,Yes,-8.06,Phase I
2408,412.23,1.89,2,11,60.26,6,5,0.544,Medium,Yes,-8.52,Phase III
2409,410.85,1.27,4,2,61.03,11,3,0.34,Low,No,-6.45,Preclinical
2410,263.88,2.57,1,9,97.1,0,5,0.036,High,Yes,-8.25,Phase I
2411,411.41,2.63,3,9,110.36,10,1,0.055,Medium,No,-6.7,Phase I
2412,465.34,1.21,3,3,33.75,3,5,0.44,Low,No,-8.29,Preclinical
2413,265.81,2.29,1,8,105.66,12,2,0.843,Medium,No,-7.51,Phase I
2414,281.19,2.98,1,11,73.7,13,0,0.082,Low,Yes,-5.31,Preclinical
2415,426.32,2.93,4,4,84.22,0,4,0.962,Medium,Yes,-8.62,Preclinical
2416,370.36,3.11,2,3,49.81,12,3,0.772,Low,Yes,-8.59,Phase I
2417,391.36,2.85,1,1,64.45,12,1,0.163,High,No,-7.87,Preclinical
2418,375.54,1.89,2,5,118.98,1,0,0.229,Medium,Yes,-7.53,Preclinical
2419,379.3,1.88,0,11,90.99,10,3,0.254,Medium,Yes,-6.57,Phase I
2420,250.51,1.06,3,4,78.52,14,1,0.575,Low,Yes,-7.44,Phase I
2421,428.55,4.64,4,1,86.51,13,5,0.486,Low,Yes,-7.13,Preclinical
2422,437.72,2.52,3,10,104.68,0,4,0.477,Medium,No,-9.23,Preclinical
2423,332.8,2.23,4,8,103.21,12,2,0.374,Medium,Yes,-7.05,Phase I
2424,346.74,1.39,0,8,87.75,4,2,0.545,Low,Yes,-7.01,Phase II
2425,235.17,6.02,3,8,122.79,6,5,0.709,Low,Yes,-6.49,Phase III
2426,388.57,1.21,0,3,119.11,2,4,0.468,Low,Yes,-7.99,Preclinical
2427,392.9,1.99,4,6,102.4,13,0,0.334,Medium,No,-7.51,Preclinical
2428,345.34,3.0,1,7,91.64,7,4,0.748,Low,Yes,-6.44,Preclinical
2429,434.33,3.22,3,9,109.72,13,5,0.445,Low,Yes,-9.09,Phase I
2430,324.94,3.65,0,5,99.43,14,1,0.638,Low,No,-10.19,Phase I
2431,392.35,4.67,5,9,121.82,4,0,0.475,Low,No,-9.16,Phase I
2432,273.53,3.11,3,6,116.99,4,2,0.771,Low,Yes,-8.46,Phase II
2433,348.23,1.23,3,10,59.45,12,5,0.808,High,Yes,-5.89,Phase II
2434,336.92,2.19,3,10,57.42,4,1,0.8,Low,Yes,-4.46,Phase III
2435,366.9,2.87,2,10,68.96,7,5,0.362,High,Yes,-8.86,Preclinical
2436,322.29,4.98,0,4,119.28,1,3,0.359,Low,Yes,-7.63,Preclinical
2437,340.14,0.82,0,1,42.71,1,3,0.718,Low,Yes,-8.29,Preclinical
2438,411.95,3.94,3,1,101.84,14,3,0.484,Low,No,-6.78,Preclinical
2439,317.24,2.72,1,10,100.88,13,2,0.491,Medium,Yes,-7.08,Phase III
2440,229.51,3.51,3,5,124.88,11,4,0.326,Medium,No,-8.81,Preclinical
2441,481.22,2.38,2,3,95.41,7,0,0.852,Low,No,-8.43,Phase I
2442,453.61,1.49,4,5,49.7,8,2,0.76,Low,No,-7.71,Preclinical
2443,253.08,3.4,2,5,61.22,10,1,0.47,High,Yes,-5.65,Preclinical
2444,401.73,3.29,1,1,54.54,11,1,0.339,High,No,-8.48,Preclinical
2445,312.28,3.67,3,8,73.86,9,3,0.328,Low,No,-9.83,Preclinical
2446,369.76,2.48,0,5,84.51,9,0,0.533,Medium,Yes,-5.55,Phase I
2447,372.07,1.78,5,5,55.04,1,3,0.597,Low,Yes,-6.75,Phase III
2448,332.42,0.63,3,9,134.12,3,1,0.284,Low,Yes,-9.24,Phase I
2449,291.22,3.48,1,8,50.24,7,1,0.189,Low,Yes,-7.04,Phase I
2450,298.21,3.01,0,1,130.38,1,4,0.52,Low,Yes,-6.28,Preclinical
2451,281.29,1.34,2,3,125.55,3,4,0.716,Medium,Yes,-7.36,Phase II
2452,287.61,1.85,4,7,116.95,9,4,0.518,Low,No,-5.46,Preclinical
2453,344.96,1.94,4,1,69.19,12,3,0.438,Medium,Yes,-6.67,Phase III
2454,296.32,0.72,3,1,100.27,12,5,0.217,High,No,-7.04,Phase I
2455,401.15,1.52,2,5,51.68,0,0,0.342,Low,Yes,-7.19,Preclinical
2456,461.54,1.14,5,9,117.33,1,4,0.72,Low,No,-7.3,Phase I
2457,306.5,2.01,5,6,87.78,6,2,0.187,Medium,Yes,-6.18,Phase III
2458,367.96,1.61,1,10,77.72,0,4,0.943,Low,Yes,-7.72,Preclinical
2459,387.48,0.55,4,2,53.29,11,3,0.521,Low,No,-6.08,Preclinical
2460,385.4,4.93,2,11,15.67,0,0,0.103,Low,Yes,-7.03,Preclinical
2461,355.7,4.0,3,9,58.84,1,4,0.626,Low,Yes,-7.34,Phase I
2462,405.7,1.57,0,6,123.38,3,0,0.613,High,No,-7.96,Preclinical
2463,386.17,2.83,3,5,77.91,6,2,0.391,Medium,Yes,-7.95,Phase II
2464,257.18,3.0,3,5,84.92,3,1,0.735,Low,No,-7.02,Phase III
2465,415.19,3.93,2,3,109.67,4,0,0.345,Medium,Yes,-5.98,Phase III
2466,416.55,1.52,4,6,144.17,3,5,0.658,High,Yes,-6.74,Preclinical
2467,292.75,3.81,2,4,129.75,3,4,0.491,Low,Yes,-8.57,Phase I
2468,352.85,1.84,0,10,60.83,8,3,0.429,Low,No,-9.9,Preclinical
2469,401.25,0.9,2,2,31.72,14,5,0.836,High,Yes,-6.39,Phase I
2470,334.3,3.37,1,3,160.79,5,5,0.746,High,No,-3.48,Phase II
2471,430.47,4.05,3,9,158.07,11,3,0.223,Low,No,-7.91,Phase I
2472,527.29,5.61,4,11,95.65,2,3,0.595,Low,Yes,-8.2,Phase III
2473,291.05,1.06,5,11,51.89,5,3,0.973,Low,Yes,-6.27,Phase II
2474,246.42,3.34,0,9,118.9,12,5,0.842,Low,No,-8.79,Preclinical
2475,372.79,2.01,5,6,86.76,6,0,0.273,Medium,Yes,-5.26,Phase I
2476,404.12,3.44,3,10,86.61,6,3,0.899,Low,Yes,-6.88,Preclinical
2477,332.69,0.74,2,10,116.83,7,1,0.733,Low,Yes,-7.54,Preclinical
2478,458.99,0.98,5,9,100.03,12,5,0.238,Low,No,-8.66,Preclinical
2479,249.6,1.57,1,4,54.43,3,5,0.552,High,No,-6.18,Phase III
2480,401.97,2.59,2,11,80.26,0,5,0.619,Low,Yes,-8.17,Phase I
2481,304.56,1.73,3,5,109.83,5,2,0.231,Low,Yes,-6.44,Phase II
2482,478.95,3.29,5,10,105.31,7,0,0.677,High,No,-6.9,Phase II
2483,499.44,3.73,0,6,97.86,4,0,1.107,Medium,Yes,-5.56,Phase II
2484,292.5,3.22,5,9,118.0,12,3,0.841,Low,No,-7.26,Phase II
2485,308.78,4.44,5,5,79.15,2,5,0.54,Low,Yes,-2.83,Preclinical
2486,414.47,3.0,4,8,95.36,3,5,0.43,Low,No,-6.67,Phase II
2487,320.97,1.04,5,11,-11.27,7,3,0.582,Medium,No,-7.28,Phase I
2488,346.59,4.14,3,1,76.51,5,0,0.256,Low,Yes,-8.08,Phase I
2489,351.9,1.77,0,5,112.92,12,3,0.381,Low,Yes,-6.18,Preclinical
2490,206.02,3.59,3,10,78.29,14,3,0.01,Low,Yes,-8.05,Preclinical
2491,348.96,4.39,1,1,76.01,12,3,0.609,Low,Yes,-8.66,Phase III
2492,298.27,3.05,2,10,58.76,4,3,0.416,Medium,Yes,-8.2,Preclinical
2493,313.02,0.7,5,6,120.1,12,3,0.655,Low,No,-7.79,Phase I
2494,458.27,1.4,4,7,106.45,8,4,0.53,Low,Yes,-4.13,Preclinical
2495,255.76,4.09,0,5,114.76,9,4,0.247,High,Yes,-7.06,Preclinical
2496,410.99,2.3,4,1,38.21,2,5,0.55,Medium,No,-8.49,Preclinical
2497,329.08,2.6,4,6,85.19,6,5,0.322,Low,Yes,-5.87,Phase I
2498,329.02,3.41,4,10,81.6,8,4,0.914,Medium,Yes,-7.22,Phase III
2499,409.28,3.34,5,5,81.58,10,0,0.289,Low,No,-5.56,Preclinical
2500,375.5,2.83,0,6,71.52,12,2,0.382,Medium,No,-4.63,Preclinical
2501,392.8,2.25,0,11,79.62,10,0,0.247,Medium,Yes,-9.74,Phase I
2502,422.61,2.12,4,10,115.49,11,5,0.225,Medium,Yes,-11.06,Preclinical
2503,325.15,3.53,2,7,32.61,3,4,0.508,Medium,Yes,-4.51,Phase III
2504,304.08,3.16,5,7,143.32,9,0,0.189,Low,No,-8.53,Preclinical
2505,268.61,2.19,5,2,104.52,9,2,0.453,Medium,No,-10.05,Phase I
2506,288.09,3.8,3,3,88.73,2,3,0.608,Low,No,-8.29,Phase I
2507,571.18,2.35,5,6,117.21,0,1,0.394,Low,Yes,-8.95,Phase II
2508,443.35,1.48,4,3,46.44,8,4,-0.051,High,Yes,-8.66,Phase I
2509,248.67,1.59,1,2,70.06,12,4,0.833,Medium,No,-6.22,Preclinical
2510,250.82,1.33,4,4,86.37,0,2,0.567,High,Yes,-8.04,Preclinical
2511,386.14,2.17,0,5,130.97,1,3,0.57,Low,Yes,-9.93,Phase III
2512,391.04,3.98,5,11,88.61,8,3,0.442,Low,Yes,-7.45,Phase II
2513,391.17,1.53,5,10,103.5,4,1,0.703,Low,No,-8.78,Preclinical
2514,330.88,2.73,3,9,72.31,3,3,0.734,Medium,Yes,-7.87,Phase II
2515,340.59,1.71,1,3,104.61,8,2,0.759,Low,Yes,-7.79,Phase I
2516,374.59,2.19,5,3,140.32,8,5,0.567,Low,Yes,-6.23,Phase I
2517,356.44,0.69,3,6,119.87,1,3,0.156,Low,Yes,-8.26,Preclinical
2518,183.55,2.24,3,5,87.56,2,5,0.601,Medium,No,-6.45,Phase II
2519,332.77,2.27,1,6,110.26,11,5,0.567,Low,Yes,-9.89,Preclinical
2520,286.14,3.15,4,7,107.33,2,2,0.363,Medium,Yes,-6.15,Phase II
2521,363.14,2.77,4,11,105.2,4,4,0.3,Low,Yes,-5.55,Preclinical
2522,573.89,1.06,4,3,123.36,12,4,0.636,Low,Yes,-7.85,Phase II
2523,377.56,3.8,2,5,123.13,2,4,0.481,Low,Yes,-8.73,Preclinical
2524,326.49,2.75,4,8,86.19,9,0,0.402,High,Yes,-9.12,Preclinical
2525,419.14,2.74,1,4,109.26,5,4,0.918,Low,No,-7.54,Preclinical
2526,386.2,2.49,2,10,78.51,1,2,0.668,Low,Yes,-5.68,Preclinical
2527,381.51,1.88,4,2,62.31,5,1,0.609,Medium,Yes,-8.14,Phase I
2528,395.51,2.76,2,4,81.92,5,3,0.805,Low,Yes,-5.83,Preclinical
2529,504.24,3.07,1,2,87.71,1,4,0.583,Medium,Yes,-9.23,Phase III
2530,265.18,0.4,4,3,40.15,5,0,0.324,Low,Yes,-8.03,Phase I
2531,385.52,1.85,0,4,115.81,5,5,0.403,Low,No,-7.57,Phase I
2532,280.52,2.19,5,4,6.98,5,0,0.683,Low,Yes,-7.18,Preclinical
2533,391.66,2.81,1,10,171.44,11,2,0.656,Low,Yes,-8.0,Phase I
2534,281.1,3.93,3,9,135.06,12,1,0.612,Medium,Yes,-5.63,Preclinical
2535,318.7,1.57,3,10,82.17,13,4,0.216,Medium,Yes,-5.61,Phase II
2536,327.87,1.9,1,6,90.28,4,4,0.703,Medium,Yes,-7.76,Preclinical
2537,423.19,1.88,3,9,99.09,6,0,0.484,High,No,-8.28,Phase II
2538,418.88,1.54,1,4,72.33,12,2,0.65,Low,Yes,-8.4,Preclinical
2539,256.57,2.08,0,9,95.78,14,0,0.292,Low,Yes,-5.95,Phase III
2540,354.12,3.42,1,11,85.68,11,0,0.992,Medium,No,-8.5,Preclinical
2541,296.78,1.24,4,9,87.17,4,1,0.562,Medium,Yes,-9.69,Preclinical
